Brand,Model,Year Made,Imported Year,Price,Odometer,Мотор багтаамж,Хурдны хайрцаг,Хүрд,Төрөл,Өнгө,Үйлдвэрлэсэн он,Орж ирсэн он,Хөдөлгүүр,Дотор өнгө,Лизинг,Хөтлөгч,Нөхцөл,Хаалга
Toyota,Prius 20,2010,2015,10 сая ₮,9,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2010,2015,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 20,2009,2015,5 сая ₮,1234,1.5 л,Автомат,Буруу,Гэр бүлийн,Хар,2009,2015,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Hyundai,Sonata,2014,2019,13 сая ₮,490364,1.8 л,Автомат,Зөв,Суудлын тэрэг,Хар,2014,2019,Газ,Хар,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Land Cruiser 100,2003,2012,45 сая ₮,210000,4.7 л,Автомат,Зөв,Жийп,Хар,2003,2012,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Hiace,2007,2007,37 сая ₮,150000,2.7 л,Механик,Зөв,Гэр бүлийн,Саарал,2007,2007,Бензин,Саарал,гүй,Хойноо RWD,Дугаар авсан,4
Toyota,Prius 20,2004,2015,12 сая ₮,270000,5.0 л,Автомат,Буруу,Суудлын тэрэг,Сувдан цагаан,2004,2015,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Nissan,Juke,2011,2015,5 сая ₮,150000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Цэнхэр,2011,2015,Бензин,Бусад,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Vellfire,2010,2018,30 сая ₮,2,3.5 л,Автомат,Буруу,Гэр бүлийн,Бусад,2010,2018,Бензин,Шаргал,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Crown,2014,2022,39 сая ₮,141000,2.5 л,Автомат,Буруу,Суудлын тэрэг,Сувдан цагаан,2014,2022,Бензин,Бусад,ББСБ лизингтэй,Хойноо RWD,Дугаар авсан,4
Toyota,Crown,2013,2022,40 сая ₮,167000,2.5 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2013,2022,Хайбрид,Хар,гүй,Хойноо RWD,Дугаар авсан,4
MINI,Cooper,2004,2014,5 сая ₮,100,1.6 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2004,2014,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,2
Toyota,Prius 30,2010,2018,5 сая ₮,200000,1.4 л,Автомат,Буруу,Суудлын тэрэг,Сувдан цагаан,2010,2018,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Nissan,Advan,2010,2017,5 сая ₮,150000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2010,2017,Бензин,Цагаан шар,Хувь лизингтэй,Урдаа FWD,Дугаар авсан,5
Toyota,Land Cruiser 100,2000,2011,5 сая ₮,150000,4.7 л,Автомат,Буруу,Жийп,Хүрэн,2000,2011,Бензин,Шаргал,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Harrier,2004,2013,16 сая ₮,180000,2.5 л,Автомат,Буруу,Жийп,Улбар шар,2004,2013,Бензин,Шаргал,Хувь лизингтэй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 30,2014,2023,23 сая ₮,200000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2014,2023,Бензин,Хар,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Toyota,Aqua,2013,2020,8 сая ₮,173000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2013,2020,Хайбрид,Саарал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Crown,2018,2023,64 сая ₮,130000,2.5 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2018,2023,Хайбрид,Цагаан шар,гүй,Хойноо RWD,Дугаар авсан,4
Lexus,CT,2011,2021,24 сая ₮,1600,1.7 л,Автомат,Буруу,Суудлын тэрэг,Хар,2011,2021,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Toyota,Prius 30,2011,2021,16 сая ₮,20000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2011,2021,Хайбрид,Цагаан шар,гүй,Урдаа FWD,Дугаар авсан,5
Dodge,Ram,2010,2020,60 сая ₮,291000,5.7 л,Автомат,Зөв,Жийп,Хар,2010,2020,Бензин,Саарал,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Hyundai,Tucson,2011,2012,7 сая ₮,167,1.9 л,Автомат,Зөв,Жийп,Хар,2011,2012,Дизель,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Harrier,2010,2019,32 сая ₮,190000,2.4 л,Автомат,Буруу,Суудлын тэрэг,Хар,2010,2019,Бензин,Хар,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Lexus,LX,2011,2012,120 сая ₮,110000,5.7 л,Автомат,Зөв,Жийп,Хар,2011,2012,Бензин,Шаргал,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Lexus,LX,2018,2021,285 сая ₮,137000,5.7 л,Автомат,Зөв,Жийп,Боронзон,2018,2021,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Subaru,Impreza,2014,2022,16 сая ₮,140000,2.0 л,Автомат,Буруу,Суудлын тэрэг,Хөх,2014,2022,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Toyota,Vellfire,2013,2023,44 сая ₮,220000,2.5 л,Автомат,Буруу,Гэр бүлийн,Хар,2013,2023,Бензин,Цагаан шар,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Land Cruiser 200,2017,2018,174 сая ₮,110000,4.5 л,Автомат,Зөв,Жийп,Хар,2017,2018,Бензин,Цагаан шар,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Sai,2010,2019,5 сая ₮,182000,2.4 л,Автомат,Буруу,Суудлын тэрэг,Хар,2010,2019,Бензин,Бор,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,4
Toyota,Land Cruiser 105,2005,2005,48 сая ₮,170000,0.4 л,Механик,Зөв,Жийп,Ногоон,2005,2005,Дизель,Саарал,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Honda,Fit,2013,2020,5 сая ₮,180,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2013,2020,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Prius 30,2011,2022,20 сая ₮,210000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2011,2022,Хайбрид,Саарал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Prius 30,2010,2024,5 сая ₮,1580000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2010,2024,Бензин,Цагаан шар,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 41,2012,2017,18 сая ₮,160000,1.8 л,Автомат,Буруу,Гэр бүлийн,Цагаан,2012,2017,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Lexus,RX,2015,2022,115 сая ₮,140000,3.5 л,Автомат,Зөв,Жийп,Сувдан цагаан,2015,2022,Хайбрид,Цагаан шар,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Lexus,HS,2009,2023,5 сая ₮,100000,2.5 л,Автомат,Буруу,Суудлын тэрэг,Сувдан цагаан,2009,2023,Бензин,Бусад,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Sai,2013,2023,24 сая ₮,80000,2.4 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2013,2023,Бензин,Шаргал,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Harrier,2006,2021,34 сая ₮,150000,3.3 л,Автомат,Буруу,Жийп,Саарал,2006,2021,Хайбрид,Хар,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Nissan,Juke,2014,2021,5 сая ₮,11111111,1.8 л,Автомат,Буруу,Жийп,Цагаан,2014,2021,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,5
BMW,X5,2017,2022,135 сая ₮,143000,3.0 л,Автомат,Зөв,Жийп,Хар,2017,2022,Бензин,Бор,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Lexus,RX,2009,2024,68 сая ₮,163000,3.5 л,Автомат,Буруу,Жийп,Сувдан цагаан,2009,2024,Хайбрид,Шаргал,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Hilux,2006,2022,55 сая ₮,226900,2.7 л,Автомат,Буруу,Жийп,Цагаан,2006,2022,Бензин,Хар,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Prius 30,2014,2024,2 сая ₮,170000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2014,2024,Бензин,Хар,ББСБ лизингтэй,Урдаа FWD,Дугаар аваагүй,5
Lexus,RX,2010,2022,56 сая ₮,0,3.5 л,Автомат,Буруу,Жийп,Хар,2010,2022,Хайбрид,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Renault,Бусад,2021,2021,70 сая ₮,17000,1.6 л,Автомат,Зөв,Жийп,Цэнхэр,2021,2021,Бензин,Бусад,гүй,Урдаа FWD,Дугаар авсан,5
MG,Бусад,2023,2023,70 сая ₮,1000,2.0 л,Автомат,Зөв,Жийп,Хар,2023,2023,Бензин,Цагаан шар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Hyundai,Sonata,2015,2023,5 сая ₮,170000,2.0 л,Автомат,Зөв,Суудлын тэрэг,Саарал,2015,2023,Газ,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Prius 30,2011,2021,5 сая ₮,145000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Ягаан,2011,2021,Бензин,Шаргал,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Toyota,Land cruiser Prado 120,2006,2015,46 сая ₮,150,2.7 л,Автомат,Буруу,Жийп,Хар,2006,2015,Бензин,Саарал,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Nissan,Advan,2014,2020,5 сая ₮,10000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2014,2020,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,5
Subaru,Forester,2010,2018,5 сая ₮,111111111,2.0 л,Автомат,Буруу,Гэр бүлийн,Саарал,2010,2018,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Ist,2007,2017,11 сая ₮,160000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Бусад,2007,2017,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Mercedes-Benz,GL-Class,2020,2020,310 сая ₮,12000,2.9 л,Автомат,Зөв,Жийп,Саарал,2020,2020,Бензин,Саарал,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Vellfire,2010,2020,33 сая ₮,223600,2.4 л,Автомат,Буруу,Гэр бүлийн,Цагаан,2010,2020,Бензин,Цагаан шар,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 30,2013,2018,16 сая ₮,258471,1.8 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2013,2018,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Jaguar,Бусад,2020,2023,150 сая ₮,40000,2.0 л,Автомат,Зөв,Суудлын тэрэг,Цагаан,2020,2023,Дизель,Хар,гүй,Хойноо RWD,Дугаар авсан,4
Toyota,Prius 41,2014,2022,36 сая ₮,185000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Хар,2014,2022,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Mark,2003,2014,6 сая ₮,170000,2.0 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2003,2014,Бензин,Саарал,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Toyota,Sienta,2009,2019,8 сая ₮,110,1.5 л,Автомат,Буруу,Суудлын тэрэг,Цэнхэр,2009,2019,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 20,2006,2020,5 сая ₮,200000,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2006,2020,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 20,2011,2023,5 сая ₮,200000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2011,2023,Бензин,Шаргал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Prius 20,2009,2022,5 сая ₮,118994,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2009,2022,Хайбрид,Саарал,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 30,2011,2024,5 сая ₮,140000,1.6 л,Автомат,Буруу,Суудлын тэрэг,Хар саарал,2011,2024,Бензин,Бусад,Банкны лизингтэй,Урдаа FWD,Дугаар аваагүй,5
Toyota,Aqua,2014,2023,16 сая ₮,121780,Цахилгаан,Автомат,Буруу,Суудлын тэрэг,Бусад,2014,2023,Бензин,Бусад,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Mercedes-Benz,G-Class,2012,2012,135 сая ₮,116,5.5 л,Автомат,Зөв,Жийп,Хар,2012,2012,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Subaru,Бусад,2003,2012,5 сая ₮,1000000,2.0 л,Автомат,Буруу,Жийп,Цагаан,2003,2012,Бензин,Бусад,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Prius 20,2008,2019,8 сая ₮,270,1.8 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2008,2019,Хайбрид,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Land cruiser Prado 150,2014,2024,9 сая ₮,50000,2.7 л,Автомат,Буруу,Жийп,Цагаан,2014,2024,Бензин,Саарал,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар аваагүй,5
Kia,Бусад,2007,2020,10 сая ₮,200000,2.5 л,Автомат,Зөв,Гэр бүлийн,Цагаан,2007,2020,Дизель,Шаргал,Хувь лизингтэй,Урдаа FWD,Дугаар авсан,6
Toyota,Prius 30,2013,2018,22 сая ₮,138000,1.8 л,Автомат,Зөв,Суудлын тэрэг,Сувдан цагаан,2013,2018,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар авсан,5
Mercedes-Benz,B-Class,2012,2022,32 сая ₮,74000,1.6 л,Автомат,Буруу,Жийп,Хөх,2012,2022,Бензин,Бусад,гүй,Урдаа FWD,Дугаар авсан,4
Isuzu,Бусад,2023,2023,160 сая ₮,10,3.5 л,Автомат,Зөв,Жийп,Цагаан,2023,2023,Дизель,Хар,гүй,Бүх дугуй 4WD,Дугаар аваагүй,4
Toyota,Land cruiser Prado 150,2022,2024,135 сая ₮,8000,2.7 л,Автомат,Буруу,Жийп,Цагаан,2022,2024,Бензин,Цагаан шар,Банкны лизингтэй,Бүх дугуй 4WD,Дугаар аваагүй,5
Toyota,Sienta,2017,2023,25 сая ₮,200000,1.5 л,Автомат,Буруу,Гэр бүлийн,Хар,2017,2023,Хайбрид,Шаргал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Land Cruiser Prado,2000,2009,5 сая ₮,217000,3.0 л,Автомат,Буруу,Жийп,Цэнхэр,2000,2009,Дизель,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Mazda,CX,2018,2018,58 сая ₮,34000,2.8 л,Автомат,Зөв,Жийп,Саарал,2018,2018,Бензин,Цагаан шар,гүй,Бүх дугуй 4WD,Дугаар авсан,5
Honda,Insight,2010,2017,6 сая ₮,288000,1.3 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2010,2017,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Vellfire,2010,2023,38 сая ₮,198,2.4 л,Автомат,Буруу,Гэр бүлийн,Хар,2010,2023,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,6
Toyota,Spacio,2002,2011,5 сая ₮,233178,1.5 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2002,2011,Бензин,Бор,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Crown,2017,2024,5 сая ₮,141000,2.5 л,Автомат,Буруу,Суудлын тэрэг,Бусад,2017,2024,Хайбрид,Шаргал,Банкны лизингтэй,Бүх дугуй 4WD,Дугаар аваагүй,4
Toyota,Vellfire,2010,2023,37 сая ₮,1800000,2.4 л,Автомат,Буруу,Гэр бүлийн,Цагаан,2010,2023,Бензин,Цагаан шар,ББСБ лизингтэй,Бүх дугуй 4WD,Дугаар авсан,5
Toyota,Ractis,2013,2022,17 сая ₮,1,1.5 л,Автомат,Буруу,Суудлын тэрэг,Хөх,2013,2022,Бензин,Хар,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 50,2016,2024,8 сая ₮,138000,1.8 л,Автомат,Буруу,Суудлын тэрэг,Улаан,2016,2024,Хайбрид,Хар,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Subaru,Impreza,2016,2021,5 сая ₮,63000,1.6 л,Автомат,Буруу,Суудлын тэрэг,Хар саарал,2016,2021,Бензин,Бусад,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Mitsubishi,Pajero,2011,2020,35 сая ₮,180,3.0 л,Автомат,Буруу,Жийп,Хар,2011,2020,Бензин,Хар,гүй,Бүх дугуй 4WD,Дугаар авсан,4
Toyota,Camry,2012,2012,29 сая ₮,135000,2.4 л,Автомат,Буруу,Суудлын тэрэг,Саарал,2012,2012,Бензин,Саарал,гүй,Урдаа FWD,Дугаар авсан,4
Toyota,Prius 30,2012,2024,28 сая ₮,140000,1.8 л,Автомат,Зөв,Суудлын тэрэг,Саарал,2012,2024,Хайбрид,Хар,гүй,Урдаа FWD,Дугаар аваагүй,4
Toyota,Camry,2011,2019,5 сая ₮,190000,2.6 л,Автомат,Буруу,Суудлын тэрэг,Хар саарал,2011,2019,Хайбрид,Саарал,гүй,Урдаа FWD,Дугаар авсан,5
Toyota,Aqua,2012,2020,5 сая ₮,11111,1.5 л,Автомат,Буруу,Суудлын тэрэг,Цагаан,2012,2020,Хайбрид,Цагаан шар,ББСБ лизингтэй,Урдаа FWD,Дугаар авсан,5
Lexus,RX,2013,2022,68 сая ₮,92000,3.5 л,Автомат,Буруу,Жийп,Саарал,2013,2022,Хайбрид,Бор,гүй,Бүх дугуй 4WD,Дугаар авсан,5
